,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,months,hours,week_days,HI
340,4,0,0,2,13.94,16.665,34,12.998,33,95,128,1,16,6,13.94
341,4,0,0,2,13.12,15.15,36,19.0012,29,54,83,1,17,6,13.12
342,4,0,0,2,12.3,14.395,45,16.9979,15,69,84,1,18,6,12.3
343,4,0,0,2,13.12,15.15,39,16.9979,14,60,74,1,19,6,13.12
344,4,0,0,2,13.12,15.15,39,16.9979,6,35,41,1,20,6,13.12
345,4,0,0,2,13.12,15.15,39,15.0013,6,51,57,1,21,6,13.12
346,4,0,0,2,12.3,15.91,42,7.0015,0,26,26,1,22,6,12.3
347,4,0,0,1,12.3,14.395,45,19.0012,5,39,44,1,23,6,12.3
348,4,0,0,1,10.66,15.15,56,0.0,6,33,39,1,0,7,10.66
349,4,0,0,1,10.66,13.635,56,8.9981,4,19,23,1,1,7,10.66
350,4,0,0,1,10.66,14.395,56,6.0032,3,13,16,1,2,7,10.66
351,4,0,0,1,9.02,13.635,69,0.0,9,6,15,1,3,7,9.02
352,4,0,0,1,10.66,12.88,56,11.0014,0,1,1,1,4,7,10.66
353,4,0,0,2,10.66,12.88,56,11.0014,1,1,2,1,5,7,10.66
354,4,0,0,2,10.66,12.88,56,11.0014,0,1,1,1,6,7,10.66
355,4,0,0,2,9.84,10.605,56,19.9995,0,3,3,1,7,7,9.84
356,4,0,0,1,9.02,10.605,55,19.0012,0,18,18,1,8,7,9.02
357,4,0,0,1,9.02,10.605,51,16.9979,3,29,32,1,9,7,9.02
358,4,0,0,1,9.02,10.605,51,19.0012,8,71,79,1,10,7,9.02
359,4,0,0,1,9.84,11.365,44,16.9979,23,70,93,1,11,7,9.84
360,4,0,0,1,9.84,10.605,41,19.0012,29,75,104,1,12,7,9.84
361,4,0,0,1,10.66,11.365,35,19.9995,23,95,118,1,13,7,10.66
362,4,0,0,1,11.48,13.635,36,16.9979,22,69,91,1,14,7,11.48
363,4,0,0,1,10.66,12.12,38,16.9979,35,78,113,1,15,7,10.66
364,4,0,0,1,9.84,11.365,38,15.0013,22,77,99,1,16,7,9.84
365,4,0,0,1,9.02,10.605,37,16.9979,23,82,105,1,17,7,9.02
366,4,0,0,1,8.2,10.605,40,11.0014,11,56,67,1,18,7,8.2
367,4,0,0,1,7.38,9.85,47,8.9981,14,47,61,1,19,7,7.38
368,4,0,0,1,7.38,9.85,47,11.0014,7,50,57,1,20,7,7.38
369,4,0,0,1,7.38,9.85,51,11.0014,6,22,28,1,21,7,7.38
370,4,0,0,2,8.2,10.605,49,8.9981,2,19,21,1,22,7,8.2
371,4,0,0,2,8.2,11.365,40,7.0015,0,18,18,1,23,7,8.2
372,4,1,0,2,8.2,9.85,47,15.0013,1,16,17,1,0,1,8.2
373,4,1,0,2,8.2,9.85,44,12.998,1,15,16,1,1,1,8.2
374,4,1,0,2,7.38,8.335,43,16.9979,0,8,8,1,2,1,7.38
375,4,1,0,2,7.38,9.09,43,12.998,0,2,2,1,3,1,7.38
376,4,1,0,2,7.38,9.85,43,8.9981,1,2,3,1,4,1,7.38
377,4,1,0,2,7.38,9.85,43,11.0014,0,1,1,1,5,1,7.38
378,4,1,0,2,7.38,9.09,43,12.998,0,5,5,1,6,1,7.38
379,4,1,0,2,6.56,9.09,50,8.9981,4,9,13,1,7,1,6.56
380,4,1,0,2,6.56,7.575,47,15.0013,3,30,33,1,8,1,6.56
381,4,1,0,2,6.56,7.575,47,15.0013,8,39,47,1,9,1,6.56
382,4,1,0,2,6.56,7.575,50,16.9979,7,50,57,1,10,1,6.56
383,4,1,0,2,6.56,7.575,55,12.998,9,55,64,1,11,1,6.56
384,4,1,0,2,7.38,9.85,47,8.9981,10,70,80,1,12,1,7.38
385,4,1,0,2,7.38,9.85,47,8.9981,13,80,93,1,13,1,7.38
386,4,1,0,2,7.38,10.605,43,7.0015,12,74,86,1,14,1,7.38
387,4,1,0,2,8.2,10.605,47,11.0014,21,72,93,1,15,1,8.2
388,4,1,0,2,8.2,10.605,47,11.0014,6,76,82,1,16,1,8.2
389,4,1,0,1,8.2,9.85,51,12.998,4,67,71,1,17,1,8.2
390,4,1,0,2,7.38,8.335,55,16.9979,7,85,92,1,18,1,7.38
391,4,1,0,3,7.38,9.09,59,12.998,2,58,60,1,19,1,7.38
392,4,1,0,3,6.56,7.575,80,12.998,4,29,33,1,20,1,6.56
393,4,1,0,3,6.56,7.575,80,12.998,3,24,27,1,21,1,6.56
394,4,1,0,3,5.74,6.06,93,16.9979,0,13,13,1,22,1,5.74
395,4,1,0,3,6.56,6.82,86,19.0012,1,3,4,1,23,1,6.56
396,4,0,1,2,8.2,9.09,86,22.0028,0,3,3,1,12,2,8.2
397,4,0,1,2,8.2,9.85,86,15.0013,0,22,22,1,13,2,8.2
398,4,0,1,2,9.02,11.365,80,11.0014,2,26,28,1,14,2,9.02
399,4,0,1,2,9.02,11.365,87,11.0014,3,32,35,1,15,2,9.02
400,4,0,1,2,9.02,11.365,87,12.998,0,61,61,1,16,2,9.02
401,4,0,1,2,9.02,11.365,82,12.998,1,124,125,1,17,2,9.02
402,4,0,1,2,9.02,11.365,80,11.0014,1,132,133,1,18,2,9.02
403,4,0,1,2,9.02,11.365,80,8.9981,1,98,99,1,19,2,9.02
404,4,0,1,2,9.02,13.635,87,0.0,0,83,83,1,20,2,9.02
405,4,0,1,2,9.02,12.12,93,7.0015,0,41,41,1,21,2,9.02
406,4,0,1,2,9.02,12.88,93,6.0032,0,33,33,1,22,2,9.02
407,4,0,1,2,9.02,13.635,93,0.0,1,19,20,1,23,2,9.02
408,4,0,1,2,9.02,13.635,93,0.0,0,3,3,1,0,3,9.02
409,4,0,1,3,9.02,11.365,93,8.9981,1,6,7,1,1,3,9.02
410,4,0,1,3,9.02,11.365,93,8.9981,0,3,3,1,2,3,9.02
411,4,0,1,3,9.02,11.365,93,8.9981,1,1,2,1,4,3,9.02
412,4,0,1,2,9.02,12.88,93,6.0032,0,7,7,1,5,3,9.02
413,4,0,1,2,9.02,12.88,93,6.0032,0,32,32,1,6,3,9.02
414,4,0,1,2,9.84,12.88,92,7.0015,1,89,90,1,7,3,9.84
415,4,0,1,2,9.84,12.88,93,7.0015,1,196,197,1,8,3,9.84
416,4,0,1,2,9.84,12.88,93,7.0015,2,107,109,1,9,3,9.84
417,4,0,1,2,10.66,13.635,93,8.9981,1,46,47,1,10,3,10.66
418,4,0,1,2,11.48,15.15,87,6.0032,5,47,52,1,11,3,11.48
419,4,0,1,2,12.3,15.91,81,6.0032,5,65,70,1,12,3,12.3
420,4,0,1,1,16.4,20.455,62,19.0012,11,67,78,1,13,3,16.4
421,4,0,1,1,16.4,20.455,58,16.9979,7,68,75,1,14,3,16.4
422,4,0,1,1,16.4,20.455,54,19.0012,4,78,82,1,15,3,16.4
423,4,0,1,1,15.58,19.695,58,26.0027,10,94,104,1,16,3,15.58
424,4,0,1,1,14.76,16.665,57,22.0028,7,190,197,1,17,3,14.76
425,4,0,1,1,13.94,15.91,61,19.0012,5,156,161,1,18,3,13.94
426,4,0,1,1,13.12,14.395,57,27.9993,4,108,112,1,19,3,13.12
427,4,0,1,1,13.12,15.15,49,19.9995,2,74,76,1,20,3,13.12
428,4,0,1,1,13.12,14.395,49,27.9993,4,55,59,1,21,3,13.12
429,4,0,1,1,12.3,15.15,52,11.0014,6,53,59,1,22,3,12.3
430,4,0,1,1,12.3,13.635,52,31.0009,1,27,28,1,23,3,12.3
431,4,0,1,2,6.56,9.09,64,7.0015,2,6,8,2,0,2,6.56
432,4,0,1,2,6.56,9.09,69,7.0015,0,3,3,2,1,2,6.56
433,4,0,1,2,6.56,11.365,69,0.0,0,2,2,2,2,2,6.56
434,4,0,1,2,6.56,11.365,69,0.0,0,2,2,2,3,2,6.56
435,4,0,1,3,5.74,10.605,93,0.0,0,3,3,2,5,2,5.74
436,4,0,1,3,5.74,10.605,93,0.0,0,22,22,2,6,2,5.74
437,4,0,1,3,6.56,11.365,93,0.0,0,52,52,2,7,2,6.56
438,4,0,1,3,6.56,11.365,93,0.0,3,132,135,2,8,2,6.56
439,4,0,1,2,6.56,11.365,93,0.0,2,114,116,2,9,2,6.56
440,4,0,1,2,6.56,11.365,93,0.0,0,47,47,2,10,2,6.56
441,4,0,1,2,7.38,12.12,86,0.0,2,49,51,2,11,2,7.38
442,4,0,1,2,8.2,12.88,86,0.0,2,53,55,2,12,2,8.2
443,4,0,1,2,8.2,12.88,86,0.0,3,49,52,2,13,2,8.2
444,4,0,1,2,9.02,12.88,80,6.0032,5,49,54,2,14,2,9.02
445,4,0,1,2,9.84,14.395,75,0.0,7,45,52,2,15,2,9.84
446,4,0,1,2,9.84,12.12,75,8.9981,3,61,64,2,16,2,9.84
447,4,0,1,2,9.84,14.395,75,0.0,4,172,176,2,17,2,9.84
448,4,0,1,2,9.84,12.88,81,7.0015,3,165,168,2,18,2,9.84
449,4,0,1,2,9.84,12.12,81,8.9981,3,105,108,2,19,2,9.84
450,4,0,1,2,9.02,11.365,87,8.9981,5,69,74,2,20,2,9.02
451,4,0,1,2,9.02,11.365,87,8.9981,0,64,64,2,21,2,9.02
452,4,0,1,2,9.02,12.88,87,6.0032,2,34,36,2,22,2,9.02
453,4,0,1,3,8.2,9.85,93,12.998,1,15,16,2,23,2,8.2
454,4,0,1,3,9.02,12.12,93,7.0015,0,2,2,2,0,3,9.02
455,4,0,1,3,9.02,11.365,93,12.998,0,3,3,2,1,3,9.02
456,4,0,1,3,9.02,11.365,93,8.9981,4,0,4,2,2,3,9.02
457,4,0,1,3,9.02,11.365,93,8.9981,0,1,1,2,3,3,9.02
458,4,0,1,3,9.02,10.605,93,19.0012,0,1,1,2,4,3,9.02
459,4,0,1,3,9.02,12.12,93,7.0015,0,3,3,2,5,3,9.02
460,4,0,1,3,9.02,12.12,93,7.0015,1,17,18,2,6,3,9.02
461,4,0,1,3,9.02,10.605,93,15.0013,1,48,49,2,7,3,9.02
462,4,0,1,3,9.02,10.605,93,15.0013,1,154,155,2,8,3,9.02
463,4,0,1,2,9.84,12.88,93,6.0032,4,119,123,2,9,3,9.84
464,4,0,1,2,9.02,13.635,100,0.0,2,59,61,2,10,3,9.02
465,4,0,1,2,9.84,11.365,93,12.998,5,47,52,2,11,3,9.84
466,4,0,1,2,9.84,11.365,93,15.0013,3,61,64,2,12,3,9.84
467,4,0,1,1,13.94,16.665,93,11.0014,1,74,75,2,13,3,13.94
468,4,0,1,1,15.58,19.695,82,26.0027,2,61,63,2,14,3,15.58
469,4,0,1,1,15.58,19.695,76,22.0028,10,66,76,2,15,3,15.58
470,4,0,1,1,14.76,16.665,71,19.9995,8,95,103,2,16,3,14.76
471,4,0,1,1,14.76,15.91,53,35.0008,7,183,190,2,17,3,14.76
472,4,0,1,1,13.94,14.395,42,36.9974,7,175,182,2,18,3,13.94
473,4,0,1,1,11.48,12.12,45,32.9975,3,88,91,2,19,3,11.48
474,4,0,1,1,9.84,9.85,48,36.9974,4,71,75,2,20,3,9.84
475,4,0,1,1,9.02,9.85,47,22.0028,1,62,63,2,21,3,9.02
476,4,0,1,1,9.02,10.605,44,16.9979,5,35,40,2,22,3,9.02
477,4,0,1,1,8.2,8.335,44,30.0026,3,29,32,2,23,3,8.2
478,4,0,1,1,8.2,8.335,40,30.0026,1,11,12,2,0,4,8.2
479,4,0,1,1,8.2,7.575,44,35.0008,0,5,5,2,1,4,8.2
480,4,0,1,1,7.38,8.335,43,16.9979,0,2,2,2,2,4,7.38
481,4,0,1,1,7.38,8.335,43,16.9979,0,1,1,2,3,4,7.38
482,4,0,1,1,6.56,6.82,50,19.9995,0,2,2,2,5,4,6.56
483,4,0,1,1,6.56,6.82,43,23.9994,0,39,39,2,6,4,6.56
484,4,0,1,1,5.74,6.06,50,22.0028,1,86,87,2,7,4,5.74
485,4,0,1,1,5.74,6.06,50,23.9994,4,184,188,2,8,4,5.74
486,4,0,1,1,6.56,6.82,47,19.9995,6,127,133,2,9,4,6.56
487,4,0,1,1,7.38,7.575,43,22.0028,2,50,52,2,10,4,7.38
488,4,0,1,1,7.38,6.82,43,30.0026,9,55,64,2,11,4,7.38
489,4,0,1,1,8.2,9.09,40,23.9994,2,67,69,2,12,4,8.2
490,4,0,1,1,8.2,8.335,40,27.9993,4,47,51,2,13,4,8.2
491,4,0,1,1,9.02,9.85,37,26.0027,4,43,47,2,14,4,9.02
492,4,0,1,1,9.02,9.85,37,22.0028,4,56,60,2,15,4,9.02
493,4,0,1,1,9.02,10.605,37,16.9979,5,73,78,2,16,4,9.02
494,4,0,1,1,8.2,9.85,40,12.998,5,170,175,2,17,4,8.2
495,4,0,1,1,8.2,10.605,40,11.0014,2,145,147,2,18,4,8.2
496,4,0,1,1,8.2,12.88,40,0.0,4,92,96,2,19,4,8.2
497,4,0,1,1,8.2,11.365,47,6.0032,1,108,109,2,20,4,8.2
498,4,0,1,1,7.38,10.605,55,7.0015,1,53,54,2,21,4,7.38
499,4,0,1,1,7.38,10.605,51,6.0032,2,39,41,2,22,4,7.38
500,4,0,1,1,8.2,11.365,47,7.0015,4,34,38,2,23,4,8.2
501,4,0,1,2,8.2,12.88,44,0.0,3,10,13,2,0,5,8.2
502,4,0,1,2,6.56,11.365,59,0.0,0,7,7,2,1,5,6.56
503,4,0,1,2,5.74,8.335,63,7.0015,0,1,1,2,2,5,5.74
504,4,0,1,2,5.74,8.335,63,7.0015,0,1,1,2,3,5,5.74
505,4,0,1,2,5.74,7.575,63,8.9981,0,7,7,2,5,5,5.74
506,4,0,1,2,6.56,11.365,55,0.0,2,26,28,2,6,5,6.56
507,4,0,1,1,5.74,10.605,59,0.0,0,87,87,2,7,5,5.74
508,4,0,1,1,5.74,7.575,74,8.9981,3,217,220,2,8,5,5.74
509,4,0,1,2,6.56,9.09,80,8.9981,3,124,127,2,9,5,6.56
510,4,0,1,2,8.2,10.605,51,8.9981,5,46,51,2,10,5,8.2
511,4,0,1,1,9.02,11.365,51,11.0014,3,61,64,2,11,5,9.02
512,4,0,1,2,9.84,12.12,48,11.0014,8,78,86,2,12,5,9.84
513,4,0,1,2,10.66,12.88,50,15.0013,9,73,82,2,13,5,10.66
514,4,0,1,2,11.48,13.635,45,11.0014,15,76,91,2,14,5,11.48
515,4,0,1,2,11.48,13.635,48,16.9979,9,81,90,2,15,5,11.48
516,4,0,1,2,12.3,14.395,42,15.0013,8,91,99,2,16,5,12.3
517,4,0,1,2,10.66,13.635,56,8.9981,10,195,205,2,17,5,10.66
518,4,0,1,2,9.84,12.88,60,7.0015,3,152,155,2,18,5,9.84
519,4,0,1,2,9.84,12.12,65,8.9981,1,102,103,2,19,5,9.84
520,4,0,1,2,9.84,12.12,65,11.0014,2,69,71,2,20,5,9.84
521,4,0,1,2,9.84,12.12,70,11.0014,2,41,43,2,21,5,9.84
522,4,0,1,2,9.84,12.12,65,11.0014,1,45,46,2,22,5,9.84
523,4,0,1,2,9.84,12.12,70,8.9981,1,30,31,2,23,5,9.84
524,4,0,0,2,9.84,12.12,70,11.0014,3,36,39,2,0,6,9.84
525,4,0,0,2,9.84,12.12,65,11.0014,1,17,18,2,1,6,9.84
526,4,0,0,2,9.84,12.12,75,11.0014,5,12,17,2,2,6,9.84
527,4,0,0,2,9.84,12.12,75,11.0014,1,10,11,2,3,6,9.84
528,4,0,0,3,9.02,11.365,93,8.9981,0,8,8,2,4,6,9.02
529,4,0,0,3,8.2,11.365,100,6.0032,0,9,9,2,5,6,8.2
530,4,0,0,3,8.2,12.88,100,0.0,0,4,4,2,6,6,8.2
531,4,0,0,3,9.02,12.88,93,6.0032,0,4,4,2,7,6,9.02
532,4,0,0,3,8.2,11.365,100,6.0032,0,10,10,2,8,6,8.2
533,4,0,0,3,8.2,11.365,100,6.0032,3,17,20,2,9,6,8.2
534,4,0,0,3,8.2,10.605,100,8.9981,3,31,34,2,10,6,8.2
535,4,0,0,3,9.02,11.365,100,8.9981,1,46,47,2,11,6,9.02
536,4,0,0,3,9.02,11.365,100,11.0014,10,42,52,2,12,6,9.02
537,4,0,0,3,9.02,11.365,100,11.0014,10,62,72,2,13,6,9.02
538,4,0,0,3,9.02,13.635,100,0.0,5,50,55,2,14,6,9.02
539,4,0,0,3,9.02,13.635,100,0.0,11,49,60,2,15,6,9.02
540,4,0,0,3,9.02,11.365,100,8.9981,8,63,71,2,16,6,9.02
541,4,0,0,2,9.84,10.605,100,19.0012,14,64,78,2,17,6,9.84
542,4,0,0,2,11.48,12.12,93,30.0026,2,81,83,2,18,6,11.48
543,4,0,0,2,11.48,12.12,93,30.0026,6,78,84,2,19,6,11.48
544,4,0,0,1,12.3,14.395,87,16.9979,5,64,69,2,20,6,12.3
545,4,0,0,1,10.66,12.88,100,12.998,3,53,56,2,21,6,10.66
546,4,0,0,1,10.66,13.635,93,8.9981,2,43,45,2,22,6,10.66
547,4,0,0,1,10.66,12.88,93,15.0013,7,52,59,2,23,6,10.66
548,4,0,0,1,10.66,12.88,70,12.998,2,37,39,2,0,7,10.66
549,4,0,0,1,10.66,11.365,65,27.9993,4,40,44,2,1,7,10.66
550,4,0,0,1,10.66,11.365,60,22.0028,0,20,20,2,2,7,10.66
551,4,0,0,1,10.66,14.395,60,6.0032,3,10,13,2,3,7,10.66
552,4,0,0,1,10.66,11.365,60,23.9994,0,2,2,2,4,7,10.66
553,4,0,0,1,10.66,12.88,60,15.0013,0,1,1,2,5,7,10.66
554,4,0,0,1,10.66,12.88,60,15.0013,0,1,1,2,6,7,10.66
555,4,0,0,1,9.84,12.12,65,11.0014,0,8,8,2,7,7,9.84
556,4,0,0,1,9.84,12.88,65,7.0015,2,21,23,2,8,7,9.84
557,4,0,0,1,11.48,14.395,56,7.0015,7,38,45,2,9,7,11.48
558,4,0,0,1,12.3,14.395,52,16.9979,15,74,89,2,10,7,12.3
559,4,0,0,1,13.12,15.15,49,16.9979,28,89,117,2,11,7,13.12
560,4,0,0,1,13.94,16.665,46,0.0,48,126,174,2,12,7,13.94
561,4,0,0,1,13.94,18.18,46,0.0,47,135,182,2,13,7,13.94
562,4,0,0,1,13.94,17.425,46,6.0032,47,114,161,2,14,7,13.94
563,4,0,0,1,13.94,17.425,46,6.0032,52,130,182,2,15,7,13.94
564,4,0,0,1,13.94,17.425,49,7.0015,42,115,157,2,16,7,13.94
565,4,0,0,1,13.94,18.18,46,0.0,24,97,121,2,17,7,13.94
566,4,0,0,1,12.3,15.15,56,11.0014,13,65,78,2,18,7,12.3
567,4,0,0,1,11.48,14.395,61,8.9981,1,20,21,2,19,7,11.48
568,4,0,0,1,11.48,14.395,61,7.0015,5,21,26,2,20,7,11.48
569,4,0,0,1,10.66,15.15,60,0.0,5,22,27,2,21,7,10.66
570,4,0,0,1,10.66,15.15,60,0.0,5,57,62,2,22,7,10.66
571,4,0,0,1,9.84,14.395,65,0.0,4,26,30,2,23,7,9.84
572,4,0,1,1,9.84,14.395,65,0.0,1,14,15,2,0,1,9.84
573,4,0,1,1,9.02,13.635,75,0.0,1,4,5,2,1,1,9.02
574,4,0,1,1,8.2,12.88,80,0.0,0,3,3,2,2,1,8.2
575,4,0,1,1,8.2,12.88,86,0.0,0,1,1,2,3,1,8.2
576,4,0,1,1,8.2,12.88,86,0.0,1,1,2,2,4,1,8.2
577,4,0,1,1,8.2,12.88,86,0.0,1,9,10,2,5,1,8.2
578,4,0,1,1,7.38,12.12,93,0.0,1,29,30,2,6,1,7.38
579,4,0,1,1,7.38,12.12,86,0.0,6,89,95,2,7,1,7.38
580,4,0,1,2,6.56,11.365,100,0.0,7,223,230,2,8,1,6.56
581,4,0,1,1,9.02,13.635,80,0.0,3,115,118,2,9,1,9.02
582,4,0,1,1,9.84,12.88,75,7.0015,6,49,55,2,10,1,9.84
583,4,0,1,1,12.3,15.91,65,6.0032,11,36,47,2,11,1,12.3
584,4,0,1,2,13.12,17.425,62,0.0,7,59,66,2,12,1,13.12
585,4,0,1,2,14.76,18.18,57,6.0032,10,54,64,2,13,1,14.76
586,4,0,1,2,14.76,18.18,57,6.0032,8,52,60,2,14,1,14.76
587,4,0,1,2,15.58,19.695,54,6.0032,4,46,50,2,15,1,15.58
588,4,0,1,2,14.76,17.425,57,8.9981,16,98,114,2,16,1,14.76
589,4,0,1,2,13.12,15.91,70,11.0014,9,207,216,2,17,1,13.12
590,4,0,1,2,13.94,16.665,66,8.9981,5,170,175,2,18,1,13.94
591,4,0,1,2,13.12,17.425,70,0.0,5,123,128,2,19,1,13.12
592,4,0,1,2,13.12,16.665,70,7.0015,6,82,88,2,20,1,13.12
593,4,0,1,1,13.12,17.425,70,0.0,3,75,78,2,21,1,13.12
594,4,0,1,1,11.48,15.15,81,6.0032,3,34,37,2,22,1,11.48
595,4,0,1,2,12.3,16.665,81,0.0,6,19,25,2,23,1,12.3
596,4,0,1,2,11.48,15.91,87,0.0,4,6,10,2,0,2,11.48
597,4,0,1,2,11.48,15.91,87,0.0,0,4,4,2,1,2,11.48
598,4,0,1,2,10.66,13.635,93,7.0015,1,1,2,2,2,2,10.66
599,4,0,1,3,11.48,13.635,93,11.0014,0,1,1,2,3,2,11.48
600,4,0,1,1,10.66,12.88,93,11.0014,0,3,3,2,4,2,10.66
601,4,0,1,1,10.66,11.365,81,22.0028,0,2,2,2,5,2,10.66
602,4,0,1,1,10.66,11.365,70,22.0028,0,39,39,2,6,2,10.66
603,4,0,1,1,9.84,9.85,65,27.9993,3,97,100,2,7,2,9.84
604,4,0,1,1,9.84,9.85,56,32.9975,7,236,243,2,8,2,9.84
605,4,0,1,1,9.84,9.85,52,32.9975,7,128,135,2,9,2,9.84
606,4,0,1,1,9.02,9.09,47,36.9974,4,44,48,2,10,2,9.02
607,4,0,1,1,9.02,9.09,47,31.0009,1,49,50,2,11,2,9.02
608,4,0,1,1,9.84,9.85,38,32.9975,2,63,65,2,12,2,9.84
609,4,0,1,2,9.84,9.85,32,30.0026,2,48,50,2,13,2,9.84
610,4,0,1,1,9.02,9.85,37,27.9993,3,61,64,2,14,2,9.02
611,4,0,1,1,9.02,9.85,35,26.0027,6,45,51,2,15,2,9.02
612,4,0,1,1,9.02,9.09,35,35.0008,4,79,83,2,16,2,9.02
613,4,0,1,1,9.02,9.09,32,39.0007,4,172,176,2,17,2,9.02
614,4,0,1,1,8.2,9.09,32,26.0027,1,151,152,2,18,2,8.2
615,4,0,1,1,6.56,6.06,40,31.0009,1,100,101,2,19,2,6.56
616,4,0,1,1,6.56,6.82,40,22.0028,3,53,56,2,20,2,6.56
617,4,0,1,1,5.74,5.305,33,31.0009,8,46,54,2,21,2,5.74
618,4,0,1,1,4.92,5.305,33,23.9994,0,29,29,2,22,2,4.92
619,4,0,1,1,4.92,5.305,33,22.0028,3,9,12,2,23,2,4.92
620,4,0,1,1,4.1,3.79,36,23.9994,0,17,17,2,0,3,4.1
621,4,0,1,1,4.1,5.305,36,15.0013,0,7,7,2,1,3,4.1
622,4,0,1,1,3.28,3.79,38,19.0012,1,2,3,2,2,3,3.28
623,4,0,1,1,2.46,3.79,45,8.9981,0,2,2,2,3,3,2.46
624,4,0,1,1,2.46,5.305,45,7.0015,0,7,7,2,5,3,2.46
625,4,0,1,1,2.46,7.575,45,0.0,0,43,43,2,6,3,2.46
626,4,0,1,1,2.46,5.305,49,7.0015,4,95,99,2,7,3,2.46
627,4,0,1,1,4.1,6.82,42,0.0,1,198,199,2,8,3,4.1
628,4,0,1,1,4.92,6.82,39,11.0014,4,119,123,2,9,3,4.92
629,4,0,1,1,5.74,9.09,36,0.0,8,51,59,2,10,3,5.74
630,4,0,1,2,5.74,7.575,43,11.0014,1,40,41,2,11,3,5.74
631,4,0,1,2,7.38,9.09,40,15.0013,4,57,61,2,12,3,7.38
632,4,0,1,1,7.38,8.335,40,16.9979,2,67,69,2,13,3,7.38
633,4,0,1,1,8.2,9.09,34,19.9995,2,56,58,2,14,3,8.2
634,4,0,1,2,8.2,9.09,34,19.0012,3,61,64,2,15,3,8.2
635,4,0,1,2,8.2,9.85,37,16.9979,7,72,79,2,16,3,8.2
636,4,0,1,2,8.2,9.85,34,16.9979,9,157,166,2,17,3,8.2
637,4,0,1,2,7.38,8.335,47,19.9995,2,168,170,2,18,3,7.38
638,4,0,1,3,5.74,6.06,86,16.9979,1,87,88,2,19,3,5.74
639,4,0,1,3,5.74,7.575,86,11.0014,0,84,84,2,20,3,5.74
640,4,0,1,2,5.74,7.575,86,11.0014,0,83,83,2,21,3,5.74
641,4,0,1,3,6.56,8.335,80,11.0014,4,42,46,2,22,3,6.56
642,4,0,1,3,6.56,7.575,80,12.998,0,37,37,2,23,3,6.56
643,4,0,1,3,5.74,6.82,86,12.998,0,16,16,2,0,4,5.74
644,4,0,1,3,5.74,7.575,80,8.9981,0,7,7,2,1,4,5.74
645,4,0,1,3,5.74,7.575,80,8.9981,0,3,3,2,2,4,5.74
646,4,0,1,2,5.74,6.82,59,15.0013,0,1,1,2,4,4,5.74
647,4,0,1,2,4.92,6.06,50,15.0013,0,6,6,2,5,4,4.92
648,4,0,1,2,4.92,6.06,54,19.0012,0,26,26,2,6,4,4.92
649,4,0,1,1,4.1,3.79,50,27.9993,0,99,99,2,7,4,4.1
650,4,0,1,1,4.1,3.79,49,22.0028,5,173,178,2,8,4,4.1
651,4,0,1,1,4.92,5.305,42,23.9994,1,121,122,2,9,4,4.92
652,4,0,1,1,4.92,5.305,42,19.9995,1,34,35,2,10,4,4.92
653,4,0,1,1,5.74,6.06,39,23.9994,1,44,45,2,11,4,5.74
654,4,0,1,1,6.56,6.82,34,26.0027,4,65,69,2,12,4,6.56
655,4,0,1,1,7.38,8.335,29,19.9995,3,59,62,2,13,4,7.38
656,4,0,1,1,8.2,9.09,27,19.0012,6,42,48,2,14,4,8.2
657,4,0,1,1,8.2,9.85,25,16.9979,0,50,50,2,15,4,8.2
658,4,0,1,1,8.2,9.09,27,19.9995,4,76,80,2,16,4,8.2
659,4,0,1,1,7.38,9.09,26,12.998,6,159,165,2,17,4,7.38
660,4,0,1,1,6.56,9.09,28,8.9981,3,157,160,2,18,4,6.56
661,4,0,1,1,5.74,8.335,28,7.0015,2,110,112,2,19,4,5.74
662,4,0,1,1,5.74,9.09,31,6.0032,4,93,97,2,20,4,5.74
663,4,0,1,1,5.74,10.605,39,0.0,2,70,72,2,21,4,5.74
664,4,0,1,1,4.92,9.85,39,0.0,4,47,51,2,22,4,4.92
665,4,0,1,1,4.92,7.575,42,7.0015,1,33,34,2,23,4,4.92
666,4,0,1,1,4.1,6.82,49,7.0015,2,12,14,2,0,5,4.1
667,4,0,1,1,4.1,6.82,54,6.0032,1,6,7,2,1,5,4.1
668,4,0,1,1,4.1,6.82,54,6.0032,0,3,3,2,2,5,4.1
669,4,0,1,1,3.28,6.06,63,6.0032,0,4,4,2,5,5,3.28
670,4,0,1,1,4.1,9.09,68,0.0,1,23,24,2,6,5,4.1
671,4,0,1,1,3.28,8.335,73,0.0,1,73,74,2,7,5,3.28
672,4,0,1,1,4.1,6.06,74,11.0014,4,212,216,2,8,5,4.1
673,4,0,1,1,4.92,6.06,74,15.0013,8,132,140,2,9,5,4.92
674,4,0,1,1,5.74,6.82,69,12.998,5,39,44,2,10,5,5.74
675,4,0,1,1,9.02,11.365,47,8.9981,12,52,64,2,11,5,9.02
676,4,0,1,1,9.02,11.365,47,8.9981,7,64,71,2,12,5,9.02
677,4,0,1,1,9.84,11.365,35,12.998,21,89,110,2,13,5,9.84
678,4,0,1,1,12.3,14.395,26,16.9979,17,67,84,2,14,5,12.3
679,4,0,1,1,13.12,15.91,21,11.0014,12,62,74,2,15,5,13.12
680,4,0,1,1,12.3,14.395,28,12.998,14,111,125,2,16,5,12.3
681,4,0,1,1,12.3,16.665,24,0.0,18,193,211,2,17,5,12.3
