season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,day_light,day_length,months,hours,years,week_days
4,0,0,1,7.38,12.12,55,0.0,3,25,0,35262.0,1,0,2011,6
4,0,0,2,6.56,9.85,59,6.0032,2,18,0,35262.0,1,1,2011,6
4,0,0,2,6.56,9.85,59,6.0032,0,12,0,35262.0,1,2,2011,6
4,0,0,2,6.56,11.365,59,0.0,1,7,0,35262.0,1,3,2011,6
4,0,0,2,6.56,11.365,59,0.0,0,5,0,35262.0,1,4,2011,6
4,0,0,1,6.56,11.365,59,0.0,0,1,0,35262.0,1,5,2011,6
4,0,0,1,5.74,8.335,63,7.0015,1,2,0,35262.0,1,6,2011,6
4,0,0,1,5.74,10.605,63,0.0,1,9,0,35262.0,1,7,2011,6
4,0,0,1,5.74,7.575,63,8.9981,1,22,0,35262.0,1,8,2011,6
4,0,0,1,6.56,9.09,64,8.9981,2,31,1,35262.0,1,9,2011,6
4,0,0,1,7.38,9.85,59,11.0014,2,57,1,35262.0,1,10,2011,6
4,0,0,1,8.2,9.85,55,15.0013,18,54,1,35262.0,1,11,2011,6
4,0,0,1,9.84,11.365,48,15.0013,15,74,1,35262.0,1,12,2011,6
4,0,0,1,11.48,12.88,38,19.9995,21,80,1,35262.0,1,13,2011,6
4,0,0,1,12.3,14.395,39,19.0012,26,92,1,35262.0,1,14,2011,6
4,0,0,2,13.12,15.91,36,12.998,21,108,1,35262.0,1,15,2011,6
4,0,0,2,13.94,16.665,34,12.998,33,95,1,35262.0,1,16,2011,6
4,0,0,2,13.12,15.15,36,19.0012,29,54,1,35262.0,1,17,2011,6
4,0,0,2,12.3,14.395,45,16.9979,15,69,1,35262.0,1,18,2011,6
4,0,0,2,13.12,15.15,39,16.9979,14,60,0,35262.0,1,19,2011,6
4,0,0,2,13.12,15.15,39,16.9979,6,35,0,35262.0,1,20,2011,6
4,0,0,2,13.12,15.15,39,15.0013,6,51,0,35262.0,1,21,2011,6
4,0,0,2,12.3,15.91,42,7.0015,0,26,0,35262.0,1,22,2011,6
4,0,0,1,12.3,14.395,45,19.0012,5,39,0,35262.0,1,23,2011,6
4,0,0,1,10.66,15.15,56,0.0,6,33,0,35348.0,1,0,2011,7
4,0,0,1,10.66,13.635,56,8.9981,4,19,0,35348.0,1,1,2011,7
4,0,0,1,10.66,14.395,56,6.0032,3,13,0,35348.0,1,2,2011,7
4,0,0,1,9.02,13.635,69,0.0,9,6,0,35348.0,1,3,2011,7
4,0,0,1,10.66,12.88,56,11.0014,0,1,0,35348.0,1,4,2011,7
4,0,0,2,10.66,12.88,56,11.0014,1,1,0,35348.0,1,5,2011,7
4,0,0,2,10.66,12.88,56,11.0014,0,1,0,35348.0,1,6,2011,7
4,0,0,2,9.84,10.605,56,19.9995,0,3,0,35348.0,1,7,2011,7
4,0,0,1,9.02,10.605,55,19.0012,0,18,0,35348.0,1,8,2011,7
4,0,0,1,9.02,10.605,51,16.9979,3,29,1,35348.0,1,9,2011,7
4,0,0,1,9.02,10.605,51,19.0012,8,71,1,35348.0,1,10,2011,7
4,0,0,1,9.84,11.365,44,16.9979,23,70,1,35348.0,1,11,2011,7
4,0,0,1,9.84,10.605,41,19.0012,29,75,1,35348.0,1,12,2011,7
4,0,0,1,10.66,11.365,35,19.9995,23,95,1,35348.0,1,13,2011,7
4,0,0,1,11.48,13.635,36,16.9979,22,69,1,35348.0,1,14,2011,7
4,0,0,1,10.66,12.12,38,16.9979,35,78,1,35348.0,1,15,2011,7
4,0,0,1,9.84,11.365,38,15.0013,22,77,1,35348.0,1,16,2011,7
4,0,0,1,9.02,10.605,37,16.9979,23,82,1,35348.0,1,17,2011,7
4,0,0,1,8.2,10.605,40,11.0014,11,56,1,35348.0,1,18,2011,7
4,0,0,1,7.38,9.85,47,8.9981,14,47,0,35348.0,1,19,2011,7
4,0,0,1,7.38,9.85,47,11.0014,7,50,0,35348.0,1,20,2011,7
4,0,0,1,7.38,9.85,51,11.0014,6,22,0,35348.0,1,21,2011,7
4,0,0,2,8.2,10.605,49,8.9981,2,19,0,35348.0,1,22,2011,7
4,0,0,2,8.2,11.365,40,7.0015,0,18,0,35348.0,1,23,2011,7
4,1,0,2,8.2,9.85,47,15.0013,1,16,0,35437.0,1,0,2011,1
4,1,0,2,8.2,9.85,44,12.998,1,15,0,35437.0,1,1,2011,1
4,1,0,2,7.38,8.335,43,16.9979,0,8,0,35437.0,1,2,2011,1
4,1,0,2,7.38,9.09,43,12.998,0,2,0,35437.0,1,3,2011,1
4,1,0,2,7.38,9.85,43,8.9981,1,2,0,35437.0,1,4,2011,1
4,1,0,2,7.38,9.85,43,11.0014,0,1,0,35437.0,1,5,2011,1
4,1,0,2,7.38,9.09,43,12.998,0,5,0,35437.0,1,6,2011,1
4,1,0,2,6.56,9.09,50,8.9981,4,9,0,35437.0,1,7,2011,1
4,1,0,2,6.56,7.575,47,15.0013,3,30,0,35437.0,1,8,2011,1
4,1,0,2,6.56,7.575,47,15.0013,8,39,1,35437.0,1,9,2011,1
4,1,0,2,6.56,7.575,50,16.9979,7,50,1,35437.0,1,10,2011,1
4,1,0,2,6.56,7.575,55,12.998,9,55,1,35437.0,1,11,2011,1
4,1,0,2,7.38,9.85,47,8.9981,10,70,1,35437.0,1,12,2011,1
4,1,0,2,7.38,9.85,47,8.9981,13,80,1,35437.0,1,13,2011,1
4,1,0,2,7.38,10.605,43,7.0015,12,74,1,35437.0,1,14,2011,1
4,1,0,2,8.2,10.605,47,11.0014,21,72,1,35437.0,1,15,2011,1
4,1,0,2,8.2,10.605,47,11.0014,6,76,1,35437.0,1,16,2011,1
4,1,0,1,8.2,9.85,51,12.998,4,67,1,35437.0,1,17,2011,1
4,1,0,2,7.38,8.335,55,16.9979,7,85,1,35437.0,1,18,2011,1
4,1,0,3,7.38,9.09,59,12.998,2,58,0,35437.0,1,19,2011,1
4,1,0,3,6.56,7.575,80,12.998,4,29,0,35437.0,1,20,2011,1
4,1,0,3,6.56,7.575,80,12.998,3,24,0,35437.0,1,21,2011,1
4,1,0,3,5.74,6.06,93,16.9979,0,13,0,35437.0,1,22,2011,1
4,1,0,3,6.56,6.82,86,19.0012,1,3,0,35437.0,1,23,2011,1
4,0,1,2,8.2,9.09,86,22.0028,0,3,1,35528.0,1,12,2011,2
4,0,1,2,8.2,9.85,86,15.0013,0,22,1,35528.0,1,13,2011,2
4,0,1,2,9.02,11.365,80,11.0014,2,26,1,35528.0,1,14,2011,2
4,0,1,2,9.02,11.365,87,11.0014,3,32,1,35528.0,1,15,2011,2
4,0,1,2,9.02,11.365,87,12.998,0,61,1,35528.0,1,16,2011,2
4,0,1,2,9.02,11.365,82,12.998,1,124,1,35528.0,1,17,2011,2
4,0,1,2,9.02,11.365,80,11.0014,1,132,1,35528.0,1,18,2011,2
4,0,1,2,9.02,11.365,80,8.9981,1,98,0,35528.0,1,19,2011,2
4,0,1,2,9.02,13.635,87,0.0,0,83,0,35528.0,1,20,2011,2
4,0,1,2,9.02,12.12,93,7.0015,0,41,0,35528.0,1,21,2011,2
4,0,1,2,9.02,12.88,93,6.0032,0,33,0,35528.0,1,22,2011,2
4,0,1,2,9.02,13.635,93,0.0,1,19,0,35528.0,1,23,2011,2
4,0,1,2,9.02,13.635,93,0.0,0,3,0,35623.0,1,0,2011,3
4,0,1,3,9.02,11.365,93,8.9981,1,6,0,35623.0,1,1,2011,3
4,0,1,3,9.02,11.365,93,8.9981,0,3,0,35623.0,1,2,2011,3
4,0,1,3,9.02,11.365,93,8.9981,1,1,0,35623.0,1,4,2011,3
4,0,1,2,9.02,12.88,93,6.0032,0,7,0,35623.0,1,5,2011,3
4,0,1,2,9.02,12.88,93,6.0032,0,32,0,35623.0,1,6,2011,3
4,0,1,2,9.84,12.88,92,7.0015,1,89,0,35623.0,1,7,2011,3
4,0,1,2,9.84,12.88,93,7.0015,1,196,0,35623.0,1,8,2011,3
4,0,1,2,9.84,12.88,93,7.0015,2,107,1,35623.0,1,9,2011,3
4,0,1,2,10.66,13.635,93,8.9981,1,46,1,35623.0,1,10,2011,3
4,0,1,2,11.48,15.15,87,6.0032,5,47,1,35623.0,1,11,2011,3
4,0,1,2,12.3,15.91,81,6.0032,5,65,1,35623.0,1,12,2011,3
4,0,1,1,16.4,20.455,62,19.0012,11,67,1,35623.0,1,13,2011,3
4,0,1,1,16.4,20.455,58,16.9979,7,68,1,35623.0,1,14,2011,3
4,0,1,1,16.4,20.455,54,19.0012,4,78,1,35623.0,1,15,2011,3
4,0,1,1,15.58,19.695,58,26.0027,10,94,1,35623.0,1,16,2011,3
4,0,1,1,14.76,16.665,57,22.0028,7,190,1,35623.0,1,17,2011,3
4,0,1,1,13.94,15.91,61,19.0012,5,156,1,35623.0,1,18,2011,3
4,0,1,1,13.12,14.395,57,27.9993,4,108,0,35623.0,1,19,2011,3
4,0,1,1,13.12,15.15,49,19.9995,2,74,0,35623.0,1,20,2011,3
4,0,1,1,13.12,14.395,49,27.9993,4,55,0,35623.0,1,21,2011,3
4,0,1,1,12.3,15.15,52,11.0014,6,53,0,35623.0,1,22,2011,3
4,0,1,1,12.3,13.635,52,31.0009,1,27,0,35623.0,1,23,2011,3
4,0,1,2,6.56,9.09,64,7.0015,2,6,0,37054.0,2,0,2011,2
4,0,1,2,6.56,9.09,69,7.0015,0,3,0,37054.0,2,1,2011,2
4,0,1,2,6.56,11.365,69,0.0,0,2,0,37054.0,2,2,2011,2
4,0,1,2,6.56,11.365,69,0.0,0,2,0,37054.0,2,3,2011,2
4,0,1,3,5.74,10.605,93,0.0,0,3,0,37054.0,2,5,2011,2
4,0,1,3,5.74,10.605,93,0.0,0,22,0,37054.0,2,6,2011,2
4,0,1,3,6.56,11.365,93,0.0,0,52,0,37054.0,2,7,2011,2
4,0,1,3,6.56,11.365,93,0.0,3,132,0,37054.0,2,8,2011,2
4,0,1,2,6.56,11.365,93,0.0,2,114,1,37054.0,2,9,2011,2
4,0,1,2,6.56,11.365,93,0.0,0,47,1,37054.0,2,10,2011,2
4,0,1,2,7.38,12.12,86,0.0,2,49,1,37054.0,2,11,2011,2
4,0,1,2,8.2,12.88,86,0.0,2,53,1,37054.0,2,12,2011,2
4,0,1,2,8.2,12.88,86,0.0,3,49,1,37054.0,2,13,2011,2
4,0,1,2,9.02,12.88,80,6.0032,5,49,1,37054.0,2,14,2011,2
4,0,1,2,9.84,14.395,75,0.0,7,45,1,37054.0,2,15,2011,2
4,0,1,2,9.84,12.12,75,8.9981,3,61,1,37054.0,2,16,2011,2
4,0,1,2,9.84,14.395,75,0.0,4,172,1,37054.0,2,17,2011,2
4,0,1,2,9.84,12.88,81,7.0015,3,165,1,37054.0,2,18,2011,2
4,0,1,2,9.84,12.12,81,8.9981,3,105,0,37054.0,2,19,2011,2
4,0,1,2,9.02,11.365,87,8.9981,5,69,0,37054.0,2,20,2011,2
4,0,1,2,9.02,11.365,87,8.9981,0,64,0,37054.0,2,21,2011,2
4,0,1,2,9.02,12.88,87,6.0032,2,34,0,37054.0,2,22,2011,2
4,0,1,3,8.2,9.85,93,12.998,1,15,0,37054.0,2,23,2011,2
4,0,1,3,9.02,12.12,93,7.0015,0,2,0,37178.0,2,0,2011,3
4,0,1,3,9.02,11.365,93,12.998,0,3,0,37178.0,2,1,2011,3
4,0,1,3,9.02,11.365,93,8.9981,4,0,0,37178.0,2,2,2011,3
4,0,1,3,9.02,11.365,93,8.9981,0,1,0,37178.0,2,3,2011,3
4,0,1,3,9.02,10.605,93,19.0012,0,1,0,37178.0,2,4,2011,3
4,0,1,3,9.02,12.12,93,7.0015,0,3,0,37178.0,2,5,2011,3
4,0,1,3,9.02,12.12,93,7.0015,1,17,0,37178.0,2,6,2011,3
4,0,1,3,9.02,10.605,93,15.0013,1,48,0,37178.0,2,7,2011,3
4,0,1,3,9.02,10.605,93,15.0013,1,154,0,37178.0,2,8,2011,3
4,0,1,2,9.84,12.88,93,6.0032,4,119,1,37178.0,2,9,2011,3
4,0,1,2,9.02,13.635,100,0.0,2,59,1,37178.0,2,10,2011,3
4,0,1,2,9.84,11.365,93,12.998,5,47,1,37178.0,2,11,2011,3
4,0,1,2,9.84,11.365,93,15.0013,3,61,1,37178.0,2,12,2011,3
4,0,1,1,13.94,16.665,93,11.0014,1,74,1,37178.0,2,13,2011,3
4,0,1,1,15.58,19.695,82,26.0027,2,61,1,37178.0,2,14,2011,3
4,0,1,1,15.58,19.695,76,22.0028,10,66,1,37178.0,2,15,2011,3
4,0,1,1,14.76,16.665,71,19.9995,8,95,1,37178.0,2,16,2011,3
4,0,1,1,14.76,15.91,53,35.0008,7,183,1,37178.0,2,17,2011,3
4,0,1,1,13.94,14.395,42,36.9974,7,175,1,37178.0,2,18,2011,3
4,0,1,1,11.48,12.12,45,32.9975,3,88,0,37178.0,2,19,2011,3
4,0,1,1,9.84,9.85,48,36.9974,4,71,0,37178.0,2,20,2011,3
4,0,1,1,9.02,9.85,47,22.0028,1,62,0,37178.0,2,21,2011,3
4,0,1,1,9.02,10.605,44,16.9979,5,35,0,37178.0,2,22,2011,3
4,0,1,1,8.2,8.335,44,30.0026,3,29,0,37178.0,2,23,2011,3
4,0,1,1,8.2,8.335,40,30.0026,1,11,0,37303.0,2,0,2011,4
4,0,1,1,8.2,7.575,44,35.0008,0,5,0,37303.0,2,1,2011,4
4,0,1,1,7.38,8.335,43,16.9979,0,2,0,37303.0,2,2,2011,4
4,0,1,1,7.38,8.335,43,16.9979,0,1,0,37303.0,2,3,2011,4
4,0,1,1,6.56,6.82,50,19.9995,0,2,0,37303.0,2,5,2011,4
4,0,1,1,6.56,6.82,43,23.9994,0,39,0,37303.0,2,6,2011,4
4,0,1,1,5.74,6.06,50,22.0028,1,86,0,37303.0,2,7,2011,4
4,0,1,1,5.74,6.06,50,23.9994,4,184,0,37303.0,2,8,2011,4
4,0,1,1,6.56,6.82,47,19.9995,6,127,1,37303.0,2,9,2011,4
4,0,1,1,7.38,7.575,43,22.0028,2,50,1,37303.0,2,10,2011,4
4,0,1,1,7.38,6.82,43,30.0026,9,55,1,37303.0,2,11,2011,4
4,0,1,1,8.2,9.09,40,23.9994,2,67,1,37303.0,2,12,2011,4
4,0,1,1,8.2,8.335,40,27.9993,4,47,1,37303.0,2,13,2011,4
4,0,1,1,9.02,9.85,37,26.0027,4,43,1,37303.0,2,14,2011,4
4,0,1,1,9.02,9.85,37,22.0028,4,56,1,37303.0,2,15,2011,4
4,0,1,1,9.02,10.605,37,16.9979,5,73,1,37303.0,2,16,2011,4
4,0,1,1,8.2,9.85,40,12.998,5,170,1,37303.0,2,17,2011,4
4,0,1,1,8.2,10.605,40,11.0014,2,145,1,37303.0,2,18,2011,4
4,0,1,1,8.2,12.88,40,0.0,4,92,0,37303.0,2,19,2011,4
4,0,1,1,8.2,11.365,47,6.0032,1,108,0,37303.0,2,20,2011,4
4,0,1,1,7.38,10.605,55,7.0015,1,53,0,37303.0,2,21,2011,4
4,0,1,1,7.38,10.605,51,6.0032,2,39,0,37303.0,2,22,2011,4
4,0,1,1,8.2,11.365,47,7.0015,4,34,0,37303.0,2,23,2011,4
4,0,1,2,8.2,12.88,44,0.0,3,10,0,37430.0,2,0,2011,5
4,0,1,2,6.56,11.365,59,0.0,0,7,0,37430.0,2,1,2011,5
4,0,1,2,5.74,8.335,63,7.0015,0,1,0,37430.0,2,2,2011,5
4,0,1,2,5.74,8.335,63,7.0015,0,1,0,37430.0,2,3,2011,5
4,0,1,2,5.74,7.575,63,8.9981,0,7,0,37430.0,2,5,2011,5
4,0,1,2,6.56,11.365,55,0.0,2,26,0,37430.0,2,6,2011,5
4,0,1,1,5.74,10.605,59,0.0,0,87,0,37430.0,2,7,2011,5
4,0,1,1,5.74,7.575,74,8.9981,3,217,0,37430.0,2,8,2011,5
4,0,1,2,6.56,9.09,80,8.9981,3,124,1,37430.0,2,9,2011,5
4,0,1,2,8.2,10.605,51,8.9981,5,46,1,37430.0,2,10,2011,5
4,0,1,1,9.02,11.365,51,11.0014,3,61,1,37430.0,2,11,2011,5
4,0,1,2,9.84,12.12,48,11.0014,8,78,1,37430.0,2,12,2011,5
4,0,1,2,10.66,12.88,50,15.0013,9,73,1,37430.0,2,13,2011,5
4,0,1,2,11.48,13.635,45,11.0014,15,76,1,37430.0,2,14,2011,5
4,0,1,2,11.48,13.635,48,16.9979,9,81,1,37430.0,2,15,2011,5
4,0,1,2,12.3,14.395,42,15.0013,8,91,1,37430.0,2,16,2011,5
4,0,1,2,10.66,13.635,56,8.9981,10,195,1,37430.0,2,17,2011,5
4,0,1,2,9.84,12.88,60,7.0015,3,152,1,37430.0,2,18,2011,5
4,0,1,2,9.84,12.12,65,8.9981,1,102,0,37430.0,2,19,2011,5
4,0,1,2,9.84,12.12,65,11.0014,2,69,0,37430.0,2,20,2011,5
4,0,1,2,9.84,12.12,70,11.0014,2,41,0,37430.0,2,21,2011,5
4,0,1,2,9.84,12.12,65,11.0014,1,45,0,37430.0,2,22,2011,5
4,0,1,2,9.84,12.12,70,8.9981,1,30,0,37430.0,2,23,2011,5
4,0,0,2,9.84,12.12,70,11.0014,3,36,0,37558.0,2,0,2011,6
4,0,0,2,9.84,12.12,65,11.0014,1,17,0,37558.0,2,1,2011,6
4,0,0,2,9.84,12.12,75,11.0014,5,12,0,37558.0,2,2,2011,6
4,0,0,2,9.84,12.12,75,11.0014,1,10,0,37558.0,2,3,2011,6
4,0,0,3,9.02,11.365,93,8.9981,0,8,0,37558.0,2,4,2011,6
4,0,0,3,8.2,11.365,100,6.0032,0,9,0,37558.0,2,5,2011,6
4,0,0,3,8.2,12.88,100,0.0,0,4,0,37558.0,2,6,2011,6
4,0,0,3,9.02,12.88,93,6.0032,0,4,0,37558.0,2,7,2011,6
4,0,0,3,8.2,11.365,100,6.0032,0,10,0,37558.0,2,8,2011,6
4,0,0,3,8.2,11.365,100,6.0032,3,17,1,37558.0,2,9,2011,6
4,0,0,3,8.2,10.605,100,8.9981,3,31,1,37558.0,2,10,2011,6
4,0,0,3,9.02,11.365,100,8.9981,1,46,1,37558.0,2,11,2011,6
4,0,0,3,9.02,11.365,100,11.0014,10,42,1,37558.0,2,12,2011,6
4,0,0,3,9.02,11.365,100,11.0014,10,62,1,37558.0,2,13,2011,6
4,0,0,3,9.02,13.635,100,0.0,5,50,1,37558.0,2,14,2011,6
4,0,0,3,9.02,13.635,100,0.0,11,49,1,37558.0,2,15,2011,6
4,0,0,3,9.02,11.365,100,8.9981,8,63,1,37558.0,2,16,2011,6
4,0,0,2,9.84,10.605,100,19.0012,14,64,1,37558.0,2,17,2011,6
4,0,0,2,11.48,12.12,93,30.0026,2,81,1,37558.0,2,18,2011,6
4,0,0,2,11.48,12.12,93,30.0026,6,78,0,37558.0,2,19,2011,6
4,0,0,1,12.3,14.395,87,16.9979,5,64,0,37558.0,2,20,2011,6
4,0,0,1,10.66,12.88,100,12.998,3,53,0,37558.0,2,21,2011,6
4,0,0,1,10.66,13.635,93,8.9981,2,43,0,37558.0,2,22,2011,6
4,0,0,1,10.66,12.88,93,15.0013,7,52,0,37558.0,2,23,2011,6
4,0,0,1,10.66,12.88,70,12.998,2,37,0,37688.0,2,0,2011,7
4,0,0,1,10.66,11.365,65,27.9993,4,40,0,37688.0,2,1,2011,7
4,0,0,1,10.66,11.365,60,22.0028,0,20,0,37688.0,2,2,2011,7
4,0,0,1,10.66,14.395,60,6.0032,3,10,0,37688.0,2,3,2011,7
4,0,0,1,10.66,11.365,60,23.9994,0,2,0,37688.0,2,4,2011,7
4,0,0,1,10.66,12.88,60,15.0013,0,1,0,37688.0,2,5,2011,7
4,0,0,1,10.66,12.88,60,15.0013,0,1,0,37688.0,2,6,2011,7
4,0,0,1,9.84,12.12,65,11.0014,0,8,0,37688.0,2,7,2011,7
4,0,0,1,9.84,12.88,65,7.0015,2,21,0,37688.0,2,8,2011,7
4,0,0,1,11.48,14.395,56,7.0015,7,38,1,37688.0,2,9,2011,7
4,0,0,1,12.3,14.395,52,16.9979,15,74,1,37688.0,2,10,2011,7
4,0,0,1,13.12,15.15,49,16.9979,28,89,1,37688.0,2,11,2011,7
4,0,0,1,13.94,16.665,46,0.0,48,126,1,37688.0,2,12,2011,7
4,0,0,1,13.94,18.18,46,0.0,47,135,1,37688.0,2,13,2011,7
4,0,0,1,13.94,17.425,46,6.0032,47,114,1,37688.0,2,14,2011,7
4,0,0,1,13.94,17.425,46,6.0032,52,130,1,37688.0,2,15,2011,7
4,0,0,1,13.94,17.425,49,7.0015,42,115,1,37688.0,2,16,2011,7
4,0,0,1,13.94,18.18,46,0.0,24,97,1,37688.0,2,17,2011,7
4,0,0,1,12.3,15.15,56,11.0014,13,65,1,37688.0,2,18,2011,7
4,0,0,1,11.48,14.395,61,8.9981,1,20,0,37688.0,2,19,2011,7
4,0,0,1,11.48,14.395,61,7.0015,5,21,0,37688.0,2,20,2011,7
4,0,0,1,10.66,15.15,60,0.0,5,22,0,37688.0,2,21,2011,7
4,0,0,1,10.66,15.15,60,0.0,5,57,0,37688.0,2,22,2011,7
4,0,0,1,9.84,14.395,65,0.0,4,26,0,37688.0,2,23,2011,7
4,0,1,1,9.84,14.395,65,0.0,1,14,0,37819.0,2,0,2011,1
4,0,1,1,9.02,13.635,75,0.0,1,4,0,37819.0,2,1,2011,1
4,0,1,1,8.2,12.88,80,0.0,0,3,0,37819.0,2,2,2011,1
4,0,1,1,8.2,12.88,86,0.0,0,1,0,37819.0,2,3,2011,1
4,0,1,1,8.2,12.88,86,0.0,1,1,0,37819.0,2,4,2011,1
4,0,1,1,8.2,12.88,86,0.0,1,9,0,37819.0,2,5,2011,1
4,0,1,1,7.38,12.12,93,0.0,1,29,0,37819.0,2,6,2011,1
4,0,1,1,7.38,12.12,86,0.0,6,89,0,37819.0,2,7,2011,1
4,0,1,2,6.56,11.365,100,0.0,7,223,0,37819.0,2,8,2011,1
4,0,1,1,9.02,13.635,80,0.0,3,115,1,37819.0,2,9,2011,1
4,0,1,1,9.84,12.88,75,7.0015,6,49,1,37819.0,2,10,2011,1
4,0,1,1,12.3,15.91,65,6.0032,11,36,1,37819.0,2,11,2011,1
4,0,1,2,13.12,17.425,62,0.0,7,59,1,37819.0,2,12,2011,1
4,0,1,2,14.76,18.18,57,6.0032,10,54,1,37819.0,2,13,2011,1
4,0,1,2,14.76,18.18,57,6.0032,8,52,1,37819.0,2,14,2011,1
4,0,1,2,15.58,19.695,54,6.0032,4,46,1,37819.0,2,15,2011,1
4,0,1,2,14.76,17.425,57,8.9981,16,98,1,37819.0,2,16,2011,1
4,0,1,2,13.12,15.91,70,11.0014,9,207,1,37819.0,2,17,2011,1
4,0,1,2,13.94,16.665,66,8.9981,5,170,1,37819.0,2,18,2011,1
4,0,1,2,13.12,17.425,70,0.0,5,123,0,37819.0,2,19,2011,1
4,0,1,2,13.12,16.665,70,7.0015,6,82,0,37819.0,2,20,2011,1
4,0,1,1,13.12,17.425,70,0.0,3,75,0,37819.0,2,21,2011,1
4,0,1,1,11.48,15.15,81,6.0032,3,34,0,37819.0,2,22,2011,1
4,0,1,2,12.3,16.665,81,0.0,6,19,0,37819.0,2,23,2011,1
4,0,1,2,11.48,15.91,87,0.0,4,6,0,37951.0,2,0,2011,2
4,0,1,2,11.48,15.91,87,0.0,0,4,0,37951.0,2,1,2011,2
4,0,1,2,10.66,13.635,93,7.0015,1,1,0,37951.0,2,2,2011,2
4,0,1,3,11.48,13.635,93,11.0014,0,1,0,37951.0,2,3,2011,2
4,0,1,1,10.66,12.88,93,11.0014,0,3,0,37951.0,2,4,2011,2
4,0,1,1,10.66,11.365,81,22.0028,0,2,0,37951.0,2,5,2011,2
4,0,1,1,10.66,11.365,70,22.0028,0,39,0,37951.0,2,6,2011,2
4,0,1,1,9.84,9.85,65,27.9993,3,97,0,37951.0,2,7,2011,2
4,0,1,1,9.84,9.85,56,32.9975,7,236,0,37951.0,2,8,2011,2
4,0,1,1,9.84,9.85,52,32.9975,7,128,1,37951.0,2,9,2011,2
4,0,1,1,9.02,9.09,47,36.9974,4,44,1,37951.0,2,10,2011,2
4,0,1,1,9.02,9.09,47,31.0009,1,49,1,37951.0,2,11,2011,2
4,0,1,1,9.84,9.85,38,32.9975,2,63,1,37951.0,2,12,2011,2
4,0,1,2,9.84,9.85,32,30.0026,2,48,1,37951.0,2,13,2011,2
4,0,1,1,9.02,9.85,37,27.9993,3,61,1,37951.0,2,14,2011,2
4,0,1,1,9.02,9.85,35,26.0027,6,45,1,37951.0,2,15,2011,2
4,0,1,1,9.02,9.09,35,35.0008,4,79,1,37951.0,2,16,2011,2
4,0,1,1,9.02,9.09,32,39.0007,4,172,1,37951.0,2,17,2011,2
4,0,1,1,8.2,9.09,32,26.0027,1,151,1,37951.0,2,18,2011,2
4,0,1,1,6.56,6.06,40,31.0009,1,100,0,37951.0,2,19,2011,2
4,0,1,1,6.56,6.82,40,22.0028,3,53,0,37951.0,2,20,2011,2
4,0,1,1,5.74,5.305,33,31.0009,8,46,0,37951.0,2,21,2011,2
4,0,1,1,4.92,5.305,33,23.9994,0,29,0,37951.0,2,22,2011,2
4,0,1,1,4.92,5.305,33,22.0028,3,9,0,37951.0,2,23,2011,2
4,0,1,1,4.1,3.79,36,23.9994,0,17,0,38085.0,2,0,2011,3
4,0,1,1,4.1,5.305,36,15.0013,0,7,0,38085.0,2,1,2011,3
4,0,1,1,3.28,3.79,38,19.0012,1,2,0,38085.0,2,2,2011,3
4,0,1,1,2.46,3.79,45,8.9981,0,2,0,38085.0,2,3,2011,3
4,0,1,1,2.46,5.305,45,7.0015,0,7,0,38085.0,2,5,2011,3
4,0,1,1,2.46,7.575,45,0.0,0,43,0,38085.0,2,6,2011,3
4,0,1,1,2.46,5.305,49,7.0015,4,95,0,38085.0,2,7,2011,3
4,0,1,1,4.1,6.82,42,0.0,1,198,0,38085.0,2,8,2011,3
4,0,1,1,4.92,6.82,39,11.0014,4,119,1,38085.0,2,9,2011,3
4,0,1,1,5.74,9.09,36,0.0,8,51,1,38085.0,2,10,2011,3
4,0,1,2,5.74,7.575,43,11.0014,1,40,1,38085.0,2,11,2011,3
4,0,1,2,7.38,9.09,40,15.0013,4,57,1,38085.0,2,12,2011,3
4,0,1,1,7.38,8.335,40,16.9979,2,67,1,38085.0,2,13,2011,3
4,0,1,1,8.2,9.09,34,19.9995,2,56,1,38085.0,2,14,2011,3
4,0,1,2,8.2,9.09,34,19.0012,3,61,1,38085.0,2,15,2011,3
4,0,1,2,8.2,9.85,37,16.9979,7,72,1,38085.0,2,16,2011,3
4,0,1,2,8.2,9.85,34,16.9979,9,157,1,38085.0,2,17,2011,3
4,0,1,2,7.38,8.335,47,19.9995,2,168,1,38085.0,2,18,2011,3
4,0,1,3,5.74,6.06,86,16.9979,1,87,0,38085.0,2,19,2011,3
4,0,1,3,5.74,7.575,86,11.0014,0,84,0,38085.0,2,20,2011,3
4,0,1,2,5.74,7.575,86,11.0014,0,83,0,38085.0,2,21,2011,3
4,0,1,3,6.56,8.335,80,11.0014,4,42,0,38085.0,2,22,2011,3
4,0,1,3,6.56,7.575,80,12.998,0,37,0,38085.0,2,23,2011,3
4,0,1,3,5.74,6.82,86,12.998,0,16,0,38219.0,2,0,2011,4
4,0,1,3,5.74,7.575,80,8.9981,0,7,0,38219.0,2,1,2011,4
4,0,1,3,5.74,7.575,80,8.9981,0,3,0,38219.0,2,2,2011,4
4,0,1,2,5.74,6.82,59,15.0013,0,1,0,38219.0,2,4,2011,4
4,0,1,2,4.92,6.06,50,15.0013,0,6,0,38219.0,2,5,2011,4
4,0,1,2,4.92,6.06,54,19.0012,0,26,0,38219.0,2,6,2011,4
4,0,1,1,4.1,3.79,50,27.9993,0,99,0,38219.0,2,7,2011,4
